pdf_name,label_key,year,type,forecast_year,horizon,pred_value,realized_value,error
spa_2010_juni_spa,visitala neysluverds,2010,forecast,2010,0,-2.9,-4.0,1.1
spa_2010_juni_spa,visitala neysluverds,2011,extrapolation,2010,1,3.2,2.6,0.6000000000000001
spa_2010_juni_spa,visitala neysluverds,2012,extrapolation,2010,2,3.4,1.4,2.0
spa_2010_juni_spa,visitala neysluverds,2013,extrapolation,2010,3,2.1,3.5,-1.4
spa_2010_juni_spa,visitala neysluverds,2014,extrapolation,2010,4,2.3,1.8,0.4999999999999998
spa_2010_juni_spa,visitala neysluverds,2015,extrapolation,2010,5,3.1,4.1,-0.9999999999999996
spa_2010_juni_spa,vidskiptajofnudur,2010,forecast,2010,0,0.3,-11.1,11.4
spa_2010_juni_spa,vidskiptajofnudur,2011,extrapolation,2010,1,-1.0,-7.0,6.0
spa_2010_juni_spa,vidskiptajofnudur,2012,extrapolation,2010,2,-2.3,-5.5,3.2
spa_2010_juni_spa,vidskiptajofnudur,2013,extrapolation,2010,3,-1.3,5.6,-6.8999999999999995
spa_2010_juni_spa,vidskiptajofnudur,2014,extrapolation,2010,4,-4.8,3.4,-8.2
spa_2010_juni_spa,vidskiptajofnudur,2015,extrapolation,2010,5,-5.4,5.1,-10.5
spa_2010_juni_spa,einkaneysla,2010,forecast,2010,0,6.0,5.4,0.5999999999999996
spa_2010_juni_spa,einkaneysla,2011,extrapolation,2010,1,3.5,4.0,-0.5
spa_2010_juni_spa,einkaneysla,2012,extrapolation,2010,2,2.5,5.2,-2.7
spa_2010_juni_spa,einkaneysla,2013,extrapolation,2010,3,2.5,3.9,-1.4
spa_2010_juni_spa,einkaneysla,2014,extrapolation,2010,4,2.6,2.0,0.6000000000000001
spa_2010_juni_spa,einkaneysla,2015,extrapolation,2010,5,2.6,1.6,1.0
spa_2010_juni_spa,gengisvisitala,2010,forecast,2010,0,-0.6,-2.9,2.3
spa_2010_juni_spa,gengisvisitala,2011,extrapolation,2010,1,-0.6,0.1,-0.7
spa_2010_juni_spa,gengisvisitala,2012,extrapolation,2010,2,-1.3,2.4,-3.7
spa_2010_juni_spa,gengisvisitala,2013,extrapolation,2010,3,-0.2,-1.4,1.2
spa_2010_juni_spa,gengisvisitala,2014,extrapolation,2010,4,-0.4,-5.5,5.1
spa_2010_juni_spa,gengisvisitala,2015,extrapolation,2010,5,-1.1,-2.8,1.6999999999999997
spa_2010_juni_spa,raungengi,2010,forecast,2010,0,4.9,6.4,-1.5
spa_2010_juni_spa,raungengi,2011,extrapolation,2010,1,2.6,0.8,1.8
spa_2010_juni_spa,raungengi,2012,extrapolation,2010,2,2.2,0.6,1.6
spa_2010_juni_spa,raungengi,2013,extrapolation,2010,3,1.1,3.8,-2.6999999999999997
spa_2010_juni_spa,raungengi,2014,extrapolation,2010,4,1.2,6.7,-5.5
spa_2010_juni_spa,raungengi,2015,extrapolation,2010,5,1.3,4.0,-2.7
spa_2010_juni_spa,atvinnuleysi,2010,forecast,2010,0,9.1,8.1,1.0
spa_2010_juni_spa,atvinnuleysi,2011,extrapolation,2010,1,8.3,7.4,0.9000000000000004
spa_2010_juni_spa,atvinnuleysi,2012,extrapolation,2010,2,6.3,5.8,0.5
spa_2010_juni_spa,atvinnuleysi,2013,extrapolation,2010,3,5.1,4.4,0.6999999999999993
spa_2010_juni_spa,atvinnuleysi,2014,extrapolation,2010,4,4.8,3.6,1.1999999999999997
spa_2010_juni_spa,atvinnuleysi,2015,extrapolation,2010,5,4.7,4.0,0.7000000000000002
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2010,forecast,2010,0,4.1,4.8,-0.7000000000000002
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2011,extrapolation,2010,1,5.2,6.8,-1.5999999999999996
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2012,extrapolation,2010,2,5.5,7.8,-2.3
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2013,extrapolation,2010,3,5.1,5.7,-0.6000000000000005
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2014,extrapolation,2010,4,5.2,5.8,-0.5999999999999996
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2015,extrapolation,2010,5,3.6,7.2,-3.6
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2010,forecast,2010,0,1.6,27.9,-26.299999999999997
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2011,extrapolation,2010,1,2.1,31.6,-29.5
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2012,extrapolation,2010,2,2.5,2.4,0.10000000000000009
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2013,extrapolation,2010,3,2.6,7.3,-4.699999999999999
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2014,extrapolation,2010,4,2.5,4.8,-2.3
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2015,extrapolation,2010,5,2.4,4.9,-2.5000000000000004
spa_2010_juni_spa,althjodleg verdbolga,2010,forecast,2010,0,1.4,2.0,-0.6000000000000001
spa_2010_juni_spa,althjodleg verdbolga,2011,extrapolation,2010,1,1.5,1.7,-0.19999999999999996
spa_2010_juni_spa,althjodleg verdbolga,2012,extrapolation,2010,2,1.6,0.6,1.0
spa_2010_juni_spa,althjodleg verdbolga,2013,extrapolation,2010,3,1.7,0.8,0.8999999999999999
spa_2010_juni_spa,althjodleg verdbolga,2014,extrapolation,2010,4,1.9,1.7,0.19999999999999996
spa_2010_juni_spa,althjodleg verdbolga,2015,extrapolation,2010,5,2.5,1.9,0.6000000000000001
spa_2010_juni_spa,verd utflutts als,2010,forecast,2010,0,21.3,1.9,19.400000000000002
spa_2010_juni_spa,verd utflutts als,2011,extrapolation,2010,1,5.7,2.8,2.9000000000000004
spa_2010_juni_spa,verd utflutts als,2012,extrapolation,2010,2,3.4,2.2,1.1999999999999997
spa_2010_juni_spa,verd utflutts als,2013,extrapolation,2010,3,2.9,1.6,1.2999999999999998
spa_2010_juni_spa,verd utflutts als,2014,extrapolation,2010,4,2.5,1.1,1.4
spa_2010_juni_spa,verd utflutts als,2015,extrapolation,2010,5,2.1,0.6,1.5
spa_2010_juni_spa,oliuverd,2010,forecast,2010,0,25.1,31.5,-6.399999999999999
spa_2010_juni_spa,oliuverd,2011,extrapolation,2010,1,4.8,13.6,-8.8
spa_2010_juni_spa,oliuverd,2012,extrapolation,2010,2,4.5,-13.1,17.6
spa_2010_juni_spa,oliuverd,2013,extrapolation,2010,3,1.5,-4.8,6.3
spa_2010_juni_spa,oliuverd,2014,extrapolation,2010,4,1.6,2.1,-0.5
spa_2010_juni_spa,oliuverd,2015,extrapolation,2010,5,2.5,-6.4,8.9
spa_2011_april_spa,verg landsframleidsla,2011,forecast,2011,0,2.6,2.7,-0.10000000000000009
spa_2011_april_spa,verg landsframleidsla,2012,extrapolation,2011,1,2.9,2.4,0.5
spa_2011_april_spa,verg landsframleidsla,2013,extrapolation,2011,2,3.6,0.8,2.8
spa_2011_april_spa,verg landsframleidsla,2014,extrapolation,2011,3,3.5,3.1,0.3999999999999999
spa_2011_april_spa,verg landsframleidsla,2015,extrapolation,2011,4,3.0,4.3,-1.2999999999999998
spa_2011_april_spa,verg landsframleidsla,2016,extrapolation,2011,5,2.6,7.1,-4.5
spa_2011_april_spa,samneysla,2011,forecast,2011,0,-4.0,-0.9,-3.1
spa_2011_april_spa,samneysla,2012,extrapolation,2011,1,-1.8,-1.4,-0.40000000000000013
spa_2011_april_spa,samneysla,2013,extrapolation,2011,2,-0.1,0.8,-0.9
spa_2011_april_spa,samneysla,2014,extrapolation,2011,3,1.3,1.8,-0.5
spa_2011_april_spa,samneysla,2015,extrapolation,2011,4,1.8,1.0,0.8
spa_2011_april_spa,samneysla,2016,extrapolation,2011,5,2.4,2.3,0.10000000000000009
spa_2011_april_spa,fjarmunamyndun,2011,forecast,2011,0,16.6,12.8,3.8000000000000007
spa_2011_april_spa,fjarmunamyndun,2012,extrapolation,2011,1,18.6,5.0,13.600000000000001
spa_2011_april_spa,fjarmunamyndun,2013,extrapolation,2011,2,9.3,-2.2,11.5
spa_2011_april_spa,fjarmunamyndun,2014,extrapolation,2011,3,2.3,15.4,-13.100000000000001
spa_2011_april_spa,fjarmunamyndun,2015,extrapolation,2011,4,3.1,18.2,-15.1
spa_2011_april_spa,fjarmunamyndun,2016,extrapolation,2011,5,4.5,22.5,-18.0
spa_2011_april_spa,atvinnuvegafjarfesting,2011,forecast,2011,0,28.1,25.1,3.0
spa_2011_april_spa,atvinnuvegafjarfesting,2012,extrapolation,2011,1,23.8,7.8,16.0
spa_2011_april_spa,atvinnuvegafjarfesting,2013,extrapolation,2011,2,8.8,-8.6,17.4
spa_2011_april_spa,atvinnuvegafjarfesting,2014,extrapolation,2011,3,-3.2,16.3,-19.5
spa_2011_april_spa,atvinnuvegafjarfesting,2015,extrapolation,2011,4,-1.5,29.4,-30.9
spa_2011_april_spa,atvinnuvegafjarfesting,2016,extrapolation,2011,5,1.5,26.4,-24.9
spa_2011_april_spa,fjarfesting i ibudarhusnaedi,2011,forecast,2011,0,16.8,8.6,8.200000000000001
spa_2011_april_spa,fjarfesting i ibudarhusnaedi,2012,extrapolation,2011,1,23.6,6.9,16.700000000000003
spa_2011_april_spa,fjarfesting i ibudarhusnaedi,2013,extrapolation,2011,2,16.6,10.8,5.800000000000001
spa_2011_april_spa,fjarfesting i ibudarhusnaedi,2014,extrapolation,2011,3,19.5,14.8,4.699999999999999
spa_2011_april_spa,fjarfesting i ibudarhusnaedi,2015,extrapolation,2011,4,11.1,-3.1,14.2
spa_2011_april_spa,fjarfesting i ibudarhusnaedi,2016,extrapolation,2011,5,7.9,26.4,-18.5
spa_2011_april_spa,fjarfesting hins opinbera,2011,forecast,2011,0,-19.7,-19.3,-0.3999999999999986
spa_2011_april_spa,fjarfesting hins opinbera,2012,extrapolation,2011,1,-13.2,-9.1,-4.1
spa_2011_april_spa,fjarfesting hins opinbera,2013,extrapolation,2011,2,0.0,12.5,-12.5
spa_2011_april_spa,fjarfesting hins opinbera,2014,extrapolation,2011,3,9.8,12.8,-3.0
spa_2011_april_spa,fjarfesting hins opinbera,2015,extrapolation,2011,4,16.7,-2.9,19.599999999999998
spa_2011_april_spa,fjarfesting hins opinbera,2016,extrapolation,2011,5,14.7,-0.1,14.799999999999999
spa_2011_april_spa,thjodarutgjold alls,2011,forecast,2011,0,2.9,3.8,-0.8999999999999999
spa_2011_april_spa,thjodarutgjold alls,2012,extrapolation,2011,1,4.3,1.6,2.6999999999999997
spa_2011_april_spa,thjodarutgjold alls,2013,extrapolation,2011,2,3.7,-0.3,4.0
spa_2011_april_spa,thjodarutgjold alls,2014,extrapolation,2011,3,2.7,5.2,-2.5
spa_2011_april_spa,thjodarutgjold alls,2015,extrapolation,2011,4,2.7,6.0,-3.3
spa_2011_april_spa,thjodarutgjold alls,2016,extrapolation,2011,5,2.9,9.0,-6.1
spa_2011_april_spa,utflutningur voru og thjonustu,2011,forecast,2011,0,2.3,4.1,-1.7999999999999998
spa_2011_april_spa,utflutningur voru og thjonustu,2012,extrapolation,2011,1,2.4,3.8,-1.4
spa_2011_april_spa,utflutningur voru og thjonustu,2013,extrapolation,2011,2,2.8,6.9,-4.1000000000000005
spa_2011_april_spa,utflutningur voru og thjonustu,2014,extrapolation,2011,3,3.5,3.1,0.3999999999999999
spa_2011_april_spa,utflutningur voru og thjonustu,2015,extrapolation,2011,4,3.2,9.2,-5.999999999999999
spa_2011_april_spa,utflutningur voru og thjonustu,2016,extrapolation,2011,5,3.2,10.9,-7.7
spa_2011_april_spa,innflutningur voru og thjonustu,2011,forecast,2011,0,3.4,6.8,-3.4
spa_2011_april_spa,innflutningur voru og thjonustu,2012,extrapolation,2011,1,4.9,4.7,0.20000000000000018
spa_2011_april_spa,innflutningur voru og thjonustu,2013,extrapolation,2011,2,4.8,0.4,4.3999999999999995
spa_2011_april_spa,innflutningur voru og thjonustu,2014,extrapolation,2011,3,3.7,9.8,-6.1000000000000005
spa_2011_april_spa,innflutningur voru og thjonustu,2015,extrapolation,2011,4,2.7,13.5,-10.8
spa_2011_april_spa,innflutningur voru og thjonustu,2016,extrapolation,2011,5,2.9,14.5,-11.6
spa_2011_april_spa,visitala neysluverds,2011,forecast,2011,0,2.3,2.6,-0.30000000000000027
spa_2011_april_spa,visitala neysluverds,2012,extrapolation,2011,1,2.9,1.4,1.5
spa_2011_april_spa,visitala neysluverds,2013,extrapolation,2011,2,2.7,3.5,-0.7999999999999998
spa_2011_april_spa,visitala neysluverds,2014,extrapolation,2011,3,2.7,1.8,0.9000000000000001
spa_2011_april_spa,visitala neysluverds,2015,extrapolation,2011,4,3.0,4.1,-1.0999999999999996
spa_2011_april_spa,visitala neysluverds,2016,extrapolation,2011,5,3.0,7.5,-4.5
spa_2011_april_spa,vidskiptajofnudur,2011,forecast,2011,0,10.4,-7.0,17.4
spa_2011_april_spa,vidskiptajofnudur,2012,extrapolation,2011,1,9.4,-5.5,14.9
spa_2011_april_spa,vidskiptajofnudur,2013,extrapolation,2011,2,8.4,5.6,2.8000000000000007
spa_2011_april_spa,vidskiptajofnudur,2014,extrapolation,2011,3,8.2,3.4,4.799999999999999
spa_2011_april_spa,vidskiptajofnudur,2015,extrapolation,2011,4,8.5,5.1,3.4000000000000004
spa_2011_april_spa,vidskiptajofnudur,2016,extrapolation,2011,5,8.6,7.7,0.8999999999999995
spa_2011_april_spa,voru- og thjonustujofnudur,2011,forecast,2011,0,-7.3,8.5,-15.8
spa_2011_april_spa,voru- og thjonustujofnudur,2012,extrapolation,2011,1,-5.7,6.1,-11.8
spa_2011_april_spa,voru- og thjonustujofnudur,2013,extrapolation,2011,2,-7.0,8.3,-15.3
spa_2011_april_spa,voru- og thjonustujofnudur,2014,extrapolation,2011,3,-5.1,6.3,-11.399999999999999
spa_2011_april_spa,voru- og thjonustujofnudur,2015,extrapolation,2011,4,-5.5,7.5,-13.0
spa_2011_april_spa,voru- og thjonustujofnudur,2016,extrapolation,2011,5,-4.5,6.3,-10.8
spa_2011_april_spa,einkaneysla,2011,forecast,2011,0,2.6,4.0,-1.4
spa_2011_april_spa,einkaneysla,2012,extrapolation,2011,1,2.5,5.2,-2.7
spa_2011_april_spa,einkaneysla,2013,extrapolation,2011,2,2.5,3.9,-1.4
spa_2011_april_spa,einkaneysla,2014,extrapolation,2011,3,2.5,2.0,0.5
spa_2011_april_spa,einkaneysla,2015,extrapolation,2011,4,2.5,1.6,0.8999999999999999
spa_2011_april_spa,einkaneysla,2016,extrapolation,2011,5,2.5,1.7,0.8
spa_2011_april_spa,gengisvisitala,2011,forecast,2011,0,0.1,0.1,0.0
spa_2011_april_spa,gengisvisitala,2012,extrapolation,2011,1,0.5,2.4,-1.9
spa_2011_april_spa,gengisvisitala,2013,extrapolation,2011,2,-0.6,-1.4,0.7999999999999999
spa_2011_april_spa,gengisvisitala,2014,extrapolation,2011,3,-0.5,-5.5,5.0
spa_2011_april_spa,gengisvisitala,2015,extrapolation,2011,4,-0.6,-2.8,2.1999999999999997
spa_2011_april_spa,gengisvisitala,2016,extrapolation,2011,5,-0.2,-10.6,10.4
spa_2011_april_spa,raungengi,2011,forecast,2011,0,0.6,0.8,-0.20000000000000007
spa_2011_april_spa,raungengi,2012,extrapolation,2011,1,-0.3,0.6,-0.8999999999999999
spa_2011_april_spa,raungengi,2013,extrapolation,2011,2,1.1,3.8,-2.6999999999999997
spa_2011_april_spa,raungengi,2014,extrapolation,2011,3,0.9,6.7,-5.8
spa_2011_april_spa,raungengi,2015,extrapolation,2011,4,0.6,4.0,-3.4
spa_2011_april_spa,raungengi,2016,extrapolation,2011,5,0.2,12.8,-12.600000000000001
spa_2011_april_spa,atvinnuleysi,2011,forecast,2011,0,7.3,7.4,-0.10000000000000053
spa_2011_april_spa,atvinnuleysi,2012,extrapolation,2011,1,6.1,5.8,0.2999999999999998
spa_2011_april_spa,atvinnuleysi,2013,extrapolation,2011,2,5.5,4.4,1.0999999999999996
spa_2011_april_spa,atvinnuleysi,2014,extrapolation,2011,3,5.3,3.6,1.6999999999999997
spa_2011_april_spa,atvinnuleysi,2015,extrapolation,2011,4,4.8,4.0,0.7999999999999998
spa_2011_april_spa,atvinnuleysi,2016,extrapolation,2011,5,4.3,3.0,1.2999999999999998
spa_2011_april_spa,launavisitala m.v. fast verdlag,2011,forecast,2011,0,4.4,6.8,-2.3999999999999995
spa_2011_april_spa,launavisitala m.v. fast verdlag,2012,extrapolation,2011,1,4.6,7.8,-3.2
spa_2011_april_spa,launavisitala m.v. fast verdlag,2013,extrapolation,2011,2,4.7,5.7,-1.0
spa_2011_april_spa,launavisitala m.v. fast verdlag,2014,extrapolation,2011,3,4.8,5.8,-1.0
spa_2011_april_spa,launavisitala m.v. fast verdlag,2015,extrapolation,2011,4,4.8,7.2,-2.4000000000000004
spa_2011_april_spa,launavisitala m.v. fast verdlag,2016,extrapolation,2011,5,4.6,9.5,-4.9
spa_2011_april_spa,althjodleg verdbolga,2011,forecast,2011,0,1.9,1.7,0.19999999999999996
spa_2011_april_spa,althjodleg verdbolga,2012,extrapolation,2011,1,2.3,0.6,1.6999999999999997
spa_2011_april_spa,althjodleg verdbolga,2013,extrapolation,2011,2,2.5,0.8,1.7
spa_2011_april_spa,althjodleg verdbolga,2014,extrapolation,2011,3,2.5,1.7,0.8
spa_2011_april_spa,althjodleg verdbolga,2015,extrapolation,2011,4,2.5,1.9,0.6000000000000001
spa_2011_april_spa,althjodleg verdbolga,2016,extrapolation,2011,5,2.6,1.8,0.8
spa_2011_april_spa,verd utflutts als,2011,forecast,2011,0,2.3,2.8,-0.5
spa_2011_april_spa,verd utflutts als,2012,extrapolation,2011,1,1.8,2.2,-0.40000000000000013
spa_2011_april_spa,verd utflutts als,2013,extrapolation,2011,2,1.9,1.6,0.2999999999999998
spa_2011_april_spa,verd utflutts als,2014,extrapolation,2011,3,2.1,1.1,1.0
spa_2011_april_spa,verd utflutts als,2015,extrapolation,2011,4,2.5,0.6,1.9
spa_2011_april_spa,verd utflutts als,2016,extrapolation,2011,5,2.5,1.0,1.5
spa_2011_april_spa,oliuverd,2011,forecast,2011,0,17.7,13.6,4.1
spa_2011_april_spa,oliuverd,2012,extrapolation,2011,1,3.0,-13.1,16.1
spa_2011_april_spa,oliuverd,2013,extrapolation,2011,2,1.4,-4.8,6.199999999999999
spa_2011_april_spa,oliuverd,2014,extrapolation,2011,3,2.0,2.1,-0.10000000000000009
spa_2011_april_spa,oliuverd,2015,extrapolation,2011,4,2.5,-6.4,8.9
spa_2011_april_spa,oliuverd,2016,extrapolation,2011,5,2.5,-13.7,16.2
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2011,forecast,2011,0,29.1,31.6,-2.5
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2012,extrapolation,2011,1,1.7,2.4,-0.7
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2013,extrapolation,2011,2,0.8,7.3,-6.5
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2014,extrapolation,2011,3,0.1,4.8,-4.7
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2015,extrapolation,2011,4,1.6,4.9,-3.3000000000000003
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2016,extrapolation,2011,5,2.4,-15.6,18.0
spa_2011_november_vetur,verg landsframleidsla,2011,forecast,2011,0,3.1,2.7,0.3999999999999999
spa_2011_november_vetur,verg landsframleidsla,2012,extrapolation,2011,1,3.0,2.4,0.6000000000000001
spa_2011_november_vetur,verg landsframleidsla,2013,extrapolation,2011,2,2.9,0.8,2.0999999999999996
spa_2011_november_vetur,verg landsframleidsla,2014,extrapolation,2011,3,3.1,3.1,0.0
spa_2011_november_vetur,verg landsframleidsla,2015,extrapolation,2011,4,2.8,4.3,-1.5
spa_2011_november_vetur,verg landsframleidsla,2016,extrapolation,2011,5,2.7,7.1,-4.3999999999999995
spa_2011_november_vetur,samneysla,2011,forecast,2011,0,-1.3,-0.9,-0.4
spa_2011_november_vetur,samneysla,2012,extrapolation,2011,1,-0.9,-1.4,0.4999999999999999
spa_2011_november_vetur,samneysla,2013,extrapolation,2011,2,-0.1,0.8,-0.9
spa_2011_november_vetur,samneysla,2014,extrapolation,2011,3,0.6,1.8,-1.2000000000000002
spa_2011_november_vetur,samneysla,2015,extrapolation,2011,4,0.9,1.0,-0.09999999999999998
spa_2011_november_vetur,samneysla,2016,extrapolation,2011,5,1.5,2.3,-0.7999999999999998
spa_2011_november_vetur,fjarmunamyndun,2011,forecast,2011,0,8.5,12.8,-4.300000000000001
spa_2011_november_vetur,fjarmunamyndun,2012,extrapolation,2011,1,16.3,5.0,11.3
spa_2011_november_vetur,fjarmunamyndun,2013,extrapolation,2011,2,7.2,-2.2,9.4
spa_2011_november_vetur,fjarmunamyndun,2014,extrapolation,2011,3,9.0,15.4,-6.4
spa_2011_november_vetur,fjarmunamyndun,2015,extrapolation,2011,4,5.5,18.2,-12.7
spa_2011_november_vetur,fjarmunamyndun,2016,extrapolation,2011,5,9.5,22.5,-13.0
spa_2011_november_vetur,atvinnuvegafjarfesting,2011,forecast,2011,0,16.3,25.1,-8.8
spa_2011_november_vetur,atvinnuvegafjarfesting,2012,extrapolation,2011,1,19.0,7.8,11.2
spa_2011_november_vetur,atvinnuvegafjarfesting,2013,extrapolation,2011,2,5.6,-8.6,14.2
spa_2011_november_vetur,atvinnuvegafjarfesting,2014,extrapolation,2011,3,7.7,16.3,-8.600000000000001
spa_2011_november_vetur,atvinnuvegafjarfesting,2015,extrapolation,2011,4,1.9,29.4,-27.5
spa_2011_november_vetur,atvinnuvegafjarfesting,2016,extrapolation,2011,5,8.4,26.4,-18.0
spa_2011_november_vetur,fjarfesting i ibudarhusnaedi,2011,forecast,2011,0,15.3,8.6,6.700000000000001
spa_2011_november_vetur,fjarfesting i ibudarhusnaedi,2012,extrapolation,2011,1,23.9,6.9,17.0
spa_2011_november_vetur,fjarfesting i ibudarhusnaedi,2013,extrapolation,2011,2,17.5,10.8,6.699999999999999
spa_2011_november_vetur,fjarfesting i ibudarhusnaedi,2014,extrapolation,2011,3,14.5,14.8,-0.3000000000000007
spa_2011_november_vetur,fjarfesting i ibudarhusnaedi,2015,extrapolation,2011,4,11.1,-3.1,14.2
spa_2011_november_vetur,fjarfesting i ibudarhusnaedi,2016,extrapolation,2011,5,9.8,26.4,-16.599999999999998
spa_2011_november_vetur,fjarfesting hins opinbera,2011,forecast,2011,0,-20.4,-19.3,-1.0999999999999979
spa_2011_november_vetur,fjarfesting hins opinbera,2012,extrapolation,2011,1,-5.9,-9.1,3.1999999999999993
spa_2011_november_vetur,fjarfesting hins opinbera,2013,extrapolation,2011,2,0.1,12.5,-12.4
spa_2011_november_vetur,fjarfesting hins opinbera,2014,extrapolation,2011,3,6.6,12.8,-6.200000000000001
spa_2011_november_vetur,fjarfesting hins opinbera,2015,extrapolation,2011,4,17.0,-2.9,19.9
spa_2011_november_vetur,fjarfesting hins opinbera,2016,extrapolation,2011,5,14.6,-0.1,14.7
spa_2011_november_vetur,thjodarutgjold alls,2011,forecast,2011,0,3.3,3.8,-0.5
spa_2011_november_vetur,thjodarutgjold alls,2012,extrapolation,2011,1,3.6,1.6,2.0
spa_2011_november_vetur,thjodarutgjold alls,2013,extrapolation,2011,2,2.8,-0.3,3.0999999999999996
spa_2011_november_vetur,thjodarutgjold alls,2014,extrapolation,2011,3,3.5,5.2,-1.7000000000000002
spa_2011_november_vetur,thjodarutgjold alls,2015,extrapolation,2011,4,2.9,6.0,-3.1
spa_2011_november_vetur,thjodarutgjold alls,2016,extrapolation,2011,5,3.7,9.0,-5.3
spa_2011_november_vetur,utflutningur voru og thjonustu,2011,forecast,2011,0,2.7,4.1,-1.3999999999999995
spa_2011_november_vetur,utflutningur voru og thjonustu,2012,extrapolation,2011,1,1.4,3.8,-2.4
spa_2011_november_vetur,utflutningur voru og thjonustu,2013,extrapolation,2011,2,2.1,6.9,-4.800000000000001
spa_2011_november_vetur,utflutningur voru og thjonustu,2014,extrapolation,2011,3,2.2,3.1,-0.8999999999999999
spa_2011_november_vetur,utflutningur voru og thjonustu,2015,extrapolation,2011,4,2.5,9.2,-6.699999999999999
spa_2011_november_vetur,utflutningur voru og thjonustu,2016,extrapolation,2011,5,2.3,10.9,-8.600000000000001
spa_2011_november_vetur,innflutningur voru og thjonustu,2011,forecast,2011,0,4.0,6.8,-2.8
spa_2011_november_vetur,innflutningur voru og thjonustu,2012,extrapolation,2011,1,3.5,4.7,-1.2000000000000002
spa_2011_november_vetur,innflutningur voru og thjonustu,2013,extrapolation,2011,2,2.7,0.4,2.3000000000000003
spa_2011_november_vetur,innflutningur voru og thjonustu,2014,extrapolation,2011,3,3.5,9.8,-6.300000000000001
spa_2011_november_vetur,innflutningur voru og thjonustu,2015,extrapolation,2011,4,2.6,13.5,-10.9
spa_2011_november_vetur,innflutningur voru og thjonustu,2016,extrapolation,2011,5,3.9,14.5,-10.6
spa_2011_november_vetur,visitala neysluverds,2011,forecast,2011,0,2.6,2.6,0.0
spa_2011_november_vetur,visitala neysluverds,2012,extrapolation,2011,1,2.4,1.4,1.0
spa_2011_november_vetur,visitala neysluverds,2013,extrapolation,2011,2,2.5,3.5,-1.0
spa_2011_november_vetur,visitala neysluverds,2014,extrapolation,2011,3,2.8,1.8,0.9999999999999998
spa_2011_november_vetur,visitala neysluverds,2015,extrapolation,2011,4,2.8,4.1,-1.2999999999999998
spa_2011_november_vetur,visitala neysluverds,2016,extrapolation,2011,5,2.8,7.5,-4.7
spa_2011_november_vetur,voru- og thjonustujofnudur,2011,forecast,2011,0,9.3,8.5,0.8000000000000007
spa_2011_november_vetur,voru- og thjonustujofnudur,2012,extrapolation,2011,1,8.7,6.1,2.5999999999999996
spa_2011_november_vetur,voru- og thjonustujofnudur,2013,extrapolation,2011,2,8.3,8.3,0.0
spa_2011_november_vetur,voru- og thjonustujofnudur,2014,extrapolation,2011,3,7.9,6.3,1.6000000000000005
spa_2011_november_vetur,voru- og thjonustujofnudur,2015,extrapolation,2011,4,7.9,7.5,0.40000000000000036
spa_2011_november_vetur,voru- og thjonustujofnudur,2016,extrapolation,2011,5,7.0,6.3,0.7000000000000002
spa_2011_november_vetur,vidskiptajofnudur,2011,forecast,2011,0,-9.3,-7.0,-2.3000000000000007
spa_2011_november_vetur,vidskiptajofnudur,2012,extrapolation,2011,1,-4.1,-5.5,1.4000000000000004
spa_2011_november_vetur,vidskiptajofnudur,2013,extrapolation,2011,2,-1.7,5.6,-7.3
spa_2011_november_vetur,vidskiptajofnudur,2014,extrapolation,2011,3,-2.4,3.4,-5.8
spa_2011_november_vetur,vidskiptajofnudur,2015,extrapolation,2011,4,-2.7,5.1,-7.8
spa_2011_november_vetur,vidskiptajofnudur,2016,extrapolation,2011,5,-3.0,7.7,-10.7
spa_2011_november_vetur,einkaneysla,2011,forecast,2011,0,4.1,4.0,0.09999999999999964
spa_2011_november_vetur,einkaneysla,2012,extrapolation,2011,1,4.2,5.2,-1.0
spa_2011_november_vetur,einkaneysla,2013,extrapolation,2011,2,2.9,3.9,-1.0
spa_2011_november_vetur,einkaneysla,2014,extrapolation,2011,3,2.5,2.0,0.5
spa_2011_november_vetur,einkaneysla,2015,extrapolation,2011,4,2.5,1.6,0.8999999999999999
spa_2011_november_vetur,einkaneysla,2016,extrapolation,2011,5,2.5,1.7,0.8
spa_2011_november_vetur,gengisvisitala,2011,forecast,2011,0,0.0,0.1,-0.1
spa_2011_november_vetur,gengisvisitala,2012,extrapolation,2011,1,2.1,2.4,-0.2999999999999998
